pointId,easting,northing,elevation,surveyedAt
P01158,444320.45,5789708.20,7.394,2026-03-03T03:18:00.0000000+00:00
P01159,414216.80,5732879.44,11.720,2026-03-03T03:19:00.0000000+00:00
P01160,461243.02,5790844.59,52.020,2026-03-03T03:20:00.0000000+00:00
P01161,466246.25,5753056.29,88.648,2026-03-03T03:21:00.0000000+00:00
P01162,468035.06,5769910.69,5.994,2026-03-03T03:22:00.0000000+00:00
P01163,458742.89,5775480.77,9.535,2026-03-03T03:23:00.0000000+00:00
P01164,496702.92,5793974.65,80.226,2026-03-03T03:24:00.0000000+00:00
P01165,490315.59,5756248.97,37.037,2026-03-03T03:25:00.0000000+00:00
P01166,455233.62,5765578.81,10.841,2026-03-03T03:26:00.0000000+00:00
P01167,477204.14,5747054.24,47.017,2026-03-03T03:27:00.0000000+00:00
P01168,469568.45,5774023.33,76.235,2026-03-03T03:28:00.0000000+00:00
P01169,496570.83,5791297.37,56.659,2026-03-03T03:29:00.0000000+00:00
P01170,408078.00,5735678.30,35.388,2026-03-03T03:30:00.0000000+00:00
P01171,408577.70,5764575.66,12.432,2026-03-03T03:31:00.0000000+00:00
P01172,433849.77,5777652.91,0.964,2026-03-03T03:32:00.0000000+00:00
P01173,406459.71,5740301.92,86.447,2026-03-03T03:33:00.0000000+00:00
P01174,448597.56,5774453.32,1.579,2026-03-03T03:34:00.0000000+00:00
P01175,412500.17,5799500.99,65.110,2026-03-03T03:35:00.0000000+00:00
P01176,448509.46,5774914.08,14.822,2026-03-03T03:36:00.0000000+00:00
P01177,437193.03,5731271.30,89.077,2026-03-03T03:37:00.0000000+00:00
P01178,445910.05,5783022.94,27.914,2026-03-03T03:38:00.0000000+00:00
P01179,425660.15,5704946.90,73.826,2026-03-03T03:39:00.0000000+00:00
P01180,464372.75,5769117.06,48.959,2026-03-03T03:40:00.0000000+00:00
P01181,443775.34,5704758.66,38.537,2026-03-03T03:41:00.0000000+00:00
P01182,421499.98,5755515.58,49.924,2026-03-03T03:42:00.0000000+00:00
P01183,413428.17,5757263.66,78.958,2026-03-03T03:43:00.0000000+00:00
P01184,474912.17,5787028.08,66.570,2026-03-03T03:44:00.0000000+00:00
P01185,406098.57,5764929.92,39.404,2026-03-03T03:45:00.0000000+00:00
P01186,413158.30,5749844.35,78.653,2026-03-03T03:46:00.0000000+00:00
P01187,402988.79,5762494.29,66.326,2026-03-03T03:47:00.0000000+00:00
P01188,435902.67,5760858.12,69.639,2026-03-03T03:48:00.0000000+00:00
P01189,425417.97,5789118.73,28.359,2026-03-03T03:49:00.0000000+00:00
P01190,408926.35,5760276.47,54.852,2026-03-03T03:50:00.0000000+00:00
P01191,488810.29,5754375.15,40.244,2026-03-03T03:51:00.0000000+00:00
P01192,442564.78,5730877.91,57.074,2026-03-03T03:52:00.0000000+00:00
P01193,433401.45,5744234.54,64.063,2026-03-03T03:53:00.0000000+00:00
P01194,496222.93,5779983.00,60.461,2026-03-03T03:54:00.0000000+00:00
P01195,451293.39,5798823.13,23.512,2026-03-03T03:55:00.0000000+00:00
P01196,405091.55,5718793.77,36.441,2026-03-03T03:56:00.0000000+00:00
P01197,478265.20,5722766.36,62.994,2026-03-03T03:57:00.0000000+00:00
P01198,433111.33,5733948.81,35.860,2026-03-03T03:58:00.0000000+00:00
P01199,491759.54,5763512.53,46.669,2026-03-03T03:59:00.0000000+00:00
P01200,405266.87,5762448.08,57.049,2026-03-03T04:00:00.0000000+00:00
P01201,425637.28,5751721.79,78.084,2026-03-03T04:01:00.0000000+00:00
P01202,488678.56,5705158.00,68.513,2026-03-03T04:02:00.0000000+00:00
P01203,483555.59,5723587.80,61.332,2026-03-03T04:03:00.0000000+00:00
P01204,412241.69,5700118.12,19.718,2026-03-03T04:04:00.0000000+00:00
P01205,487766.51,5703856.51,64.526,2026-03-03T04:05:00.0000000+00:00
P01206,481669.70,5756987.17,9.412,2026-03-03T04:06:00.0000000+00:00
P01207,447715.53,5746719.25,83.836,2026-03-03T04:07:00.0000000+00:00
P01208,480940.91,5778417.12,63.916,2026-03-03T04:08:00.0000000+00:00
P01209,443361.24,5720040.29,86.941,2026-03-03T04:09:00.0000000+00:00
P01210,404811.12,5706621.79,82.356,2026-03-03T04:10:00.0000000+00:00
P01211,404550.36,5784181.52,16.060,2026-03-03T04:11:00.0000000+00:00
P01212,494393.65,5749065.82,29.143,2026-03-03T04:12:00.0000000+00:00
P01213,486574.86,5776679.16,28.304,2026-03-03T04:13:00.0000000+00:00
P01214,493433.75,5780739.12,7.472,2026-03-03T04:14:00.0000000+00:00
P01215,432562.52,5774134.62,11.978,2026-03-03T04:15:00.0000000+00:00
P01216,434638.67,5761681.11,18.561,2026-03-03T04:16:00.0000000+00:00
P01217,499479.28,5773197.72,15.046,2026-03-03T04:17:00.0000000+00:00
P01218,442564.61,5791887.05,38.092,2026-03-03T04:18:00.0000000+00:00
P01219,417484.88,5781127.76,77.161,2026-03-03T04:19:00.0000000+00:00
P01220,454926.92,5728351.36,17.659,2026-03-03T04:20:00.0000000+00:00
P01221,431906.31,5752696.51,42.649,2026-03-03T04:21:00.0000000+00:00
P01222,452635.75,5765708.20,15.034,2026-03-03T04:22:00.0000000+00:00
P01223,457251.21,5757896.76,62.474,2026-03-03T04:23:00.0000000+00:00
P01224,455369.26,5709934.64,40.246,2026-03-03T04:24:00.0000000+00:00
P01225,416720.58,5781409.45,50.286,2026-03-03T04:25:00.0000000+00:00
P01226,427781.62,5708389.07,36.861,2026-03-03T04:26:00.0000000+00:00
P01227,451981.91,5713345.26,47.670,2026-03-03T04:27:00.0000000+00:00
P01228,443536.96,5771374.77,17.653,2026-03-03T04:28:00.0000000+00:00
P01229,458299.78,5722660.80,73.931,2026-03-03T04:29:00.0000000+00:00
P01230,455997.67,5786228.28,31.892,2026-03-03T04:30:00.0000000+00:00
P01231,483577.07,5719394.37,83.544,2026-03-03T04:31:00.0000000+00:00
P01232,495011.49,5780587.71,21.783,2026-03-03T04:32:00.0000000+00:00
P01233,434103.28,5773750.42,19.484,2026-03-03T04:33:00.0000000+00:00
P01234,453296.38,5739544.16,78.772,2026-03-03T04:34:00.0000000+00:00
P01235,406007.46,5781001.15,46.734,2026-03-03T04:35:00.0000000+00:00
P01236,499940.23,5756849.24,38.459,2026-03-03T04:36:00.0000000+00:00
P01237,447665.06,5704173.16,74.689,2026-03-03T04:37:00.0000000+00:00
P01238,484791.86,5754785.44,42.530,2026-03-03T04:38:00.0000000+00:00
P01239,419404.13,5745662.37,67.955,2026-03-03T04:39:00.0000000+00:00
P01240,449678.67,5719966.42,27.458,2026-03-03T04:40:00.0000000+00:00
P01241,473421.79,5798717.07,64.001,2026-03-03T04:41:00.0000000+00:00
P01242,421466.09,5785143.27,85.148,2026-03-03T04:42:00.0000000+00:00
P01243,444228.36,5756280.70,28.006,2026-03-03T04:43:00.0000000+00:00
P01244,422475.61,5700079.27,86.381,2026-03-03T04:44:00.0000000+00:00
P01245,427790.62,5749228.61,67.757,2026-03-03T04:45:00.0000000+00:00
P01246,425971.05,5775462.58,39.029,2026-03-03T04:46:00.0000000+00:00
P01247,470218.77,5714786.54,20.368,2026-03-03T04:47:00.0000000+00:00
P01248,467942.91,5717913.30,84.383,2026-03-03T04:48:00.0000000+00:00
P01249,439221.79,5736308.19,17.693,2026-03-03T04:49:00.0000000+00:00
P01250,445805.45,5783948.60,71.096,2026-03-03T04:50:00.0000000+00:00
P01251,450894.60,5735536.09,1.896,2026-03-03T04:51:00.0000000+00:00
P01252,439395.85,5792815.53,0.535,2026-03-03T04:52:00.0000000+00:00
P01253,485825.67,5738783.63,53.042,2026-03-03T04:53:00.0000000+00:00
P01254,420231.96,5768516.10,19.953,2026-03-03T04:54:00.0000000+00:00
P01255,439469.06,5785876.06,11.980,2026-03-03T04:55:00.0000000+00:00
P01256,418988.09,5798312.05,3.627,2026-03-03T04:56:00.0000000+00:00
P01257,401282.58,5789748.28,82.076,2026-03-03T04:57:00.0000000+00:00
P01258,445568.85,5778677.82,30.518,2026-03-03T04:58:00.0000000+00:00
P01259,430586.82,5785530.79,36.823,2026-03-03T04:59:00.0000000+00:00
P01260,441155.40,5737994.40,62.952,2026-03-03T05:00:00.0000000+00:00
P01261,403798.33,5773457.94,30.907,2026-03-03T05:01:00.0000000+00:00
P01262,455270.80,5764044.76,55.013,2026-03-03T05:02:00.0000000+00:00
P01263,414489.91,5705578.60,58.362,2026-03-03T05:03:00.0000000+00:00
P01264,416698.56,5773088.34,67.299,2026-03-03T05:04:00.0000000+00:00
P01265,412494.39,5769306.15,57.637,2026-03-03T05:05:00.0000000+00:00
P01266,424764.61,5788679.94,21.581,2026-03-03T05:06:00.0000000+00:00
P01267,434200.50,5751521.87,24.528,2026-03-03T05:07:00.0000000+00:00
P01268,487798.54,5720567.84,58.483,2026-03-03T05:08:00.0000000+00:00
P01269,476778.80,5774773.01,21.131,2026-03-03T05:09:00.0000000+00:00
P01270,422136.69,5757796.43,74.950,2026-03-03T05:10:00.0000000+00:00
P01271,421438.39,5716753.00,46.008,2026-03-03T05:11:00.0000000+00:00
P01272,412718.19,5767553.47,23.144,2026-03-03T05:12:00.0000000+00:00
P01273,484725.28,5729288.20,41.209,2026-03-03T05:13:00.0000000+00:00
P01274,409369.28,5774057.20,35.836,2026-03-03T05:14:00.0000000+00:00
P01275,488945.23,5737660.75,65.546,2026-03-03T05:15:00.0000000+00:00
P01276,400308.90,5768483.56,59.881,2026-03-03T05:16:00.0000000+00:00
P01277,436063.87,5703302.19,64.452,2026-03-03T05:17:00.0000000+00:00
P01278,480793.29,5753638.60,15.946,2026-03-03T05:18:00.0000000+00:00
P01279,483864.01,5723530.36,30.539,2026-03-03T05:19:00.0000000+00:00
P01280,421019.00,5700139.33,10.282,2026-03-03T05:20:00.0000000+00:00
P01281,463195.37,5747578.12,42.359,2026-03-03T05:21:00.0000000+00:00
P01282,446014.28,5762272.41,75.587,2026-03-03T05:22:00.0000000+00:00
P01283,417641.89,5756946.28,36.098,2026-03-03T05:23:00.0000000+00:00
P01284,430022.28,5705995.42,82.705,2026-03-03T05:24:00.0000000+00:00
P01285,431144.63,5756529.14,31.660,2026-03-03T05:25:00.0000000+00:00
P01286,487999.02,5776091.75,50.342,2026-03-03T05:26:00.0000000+00:00
P01287,497676.67,5782139.17,12.887,2026-03-03T05:27:00.0000000+00:00
P01288,432422.42,5717656.64,17.444,2026-03-03T05:28:00.0000000+00:00
P01289,496986.92,5760312.90,2.827,2026-03-03T05:29:00.0000000+00:00
P01290,422246.20,5745530.77,73.837,2026-03-03T05:30:00.0000000+00:00
P01291,479447.31,5792854.96,47.812,2026-03-03T05:31:00.0000000+00:00
P01292,482671.42,5733140.22,28.722,2026-03-03T05:32:00.0000000+00:00
P01293,427731.12,5714410.17,9.489,2026-03-03T05:33:00.0000000+00:00
P01294,452865.66,5744243.12,15.432,2026-03-03T05:34:00.0000000+00:00
P01295,405701.97,5799903.93,47.362,2026-03-03T05:35:00.0000000+00:00
P01296,488691.20,5786178.98,34.827,2026-03-03T05:36:00.0000000+00:00
P01297,495886.36,5789564.36,73.766,2026-03-03T05:37:00.0000000+00:00
P01298,411353.74,5761090.88,56.907,2026-03-03T05:38:00.0000000+00:00
P01299,468299.04,5709687.96,21.153,2026-03-03T05:39:00.0000000+00:00
P01300,439465.67,5713902.49,81.554,2026-03-03T05:40:00.0000000+00:00
P01301,481332.89,5789768.96,30.105,2026-03-03T05:41:00.0000000+00:00
P01302,486073.29,5774148.31,19.743,2026-03-03T05:42:00.0000000+00:00
P01303,459383.16,5784281.67,0.433,2026-03-03T05:43:00.0000000+00:00
P01304,482118.17,5735194.09,22.478,2026-03-03T05:44:00.0000000+00:00
P01305,426599.92,5796429.70,53.708,2026-03-03T05:45:00.0000000+00:00
P01306,468891.46,5745607.34,49.928,2026-03-03T05:46:00.0000000+00:00
P01307,486862.14,5740229.50,1.332,2026-03-03T05:47:00.0000000+00:00
P01308,416558.36,5783625.35,33.077,2026-03-03T05:48:00.0000000+00:00
P01309,431077.71,5766727.70,60.729,2026-03-03T05:49:00.0000000+00:00
P01310,420224.72,5764210.41,63.419,2026-03-03T05:50:00.0000000+00:00
P01311,414075.15,5770336.03,56.751,2026-03-03T05:51:00.0000000+00:00
P01312,428770.25,5761358.91,72.861,2026-03-03T05:52:00.0000000+00:00
P01313,403071.31,5715653.01,83.883,2026-03-03T05:53:00.0000000+00:00
P01314,464195.91,5754910.88,35.871,2026-03-03T05:54:00.0000000+00:00
P01315,404074.98,5778714.72,12.829,2026-03-03T05:55:00.0000000+00:00
P01316,428594.44,5744246.98,32.867,2026-03-03T05:56:00.0000000+00:00
P01317,462899.13,5773958.08,5.119,2026-03-03T05:57:00.0000000+00:00
P01318,446386.39,5791100.80,60.359,2026-03-03T05:58:00.0000000+00:00
P01319,457262.18,5779498.75,69.789,2026-03-03T05:59:00.0000000+00:00
P01320,487012.25,5775509.83,89.644,2026-03-03T06:00:00.0000000+00:00
P01321,496411.56,5711316.78,56.358,2026-03-03T06:01:00.0000000+00:00
P01322,441936.04,5795025.28,35.794,2026-03-03T06:02:00.0000000+00:00
P01323,414439.55,5784750.42,38.001,2026-03-03T06:03:00.0000000+00:00
P01324,496011.23,5730758.42,13.956,2026-03-03T06:04:00.0000000+00:00
P01325,403451.52,5767163.65,10.111,2026-03-03T06:05:00.0000000+00:00
P01326,411224.79,5713940.09,10.504,2026-03-03T06:06:00.0000000+00:00
P01327,400644.67,5776718.55,34.627,2026-03-03T06:07:00.0000000+00:00
P01328,440967.28,5779206.00,55.220,2026-03-03T06:08:00.0000000+00:00
P01329,494212.44,5783091.75,78.757,2026-03-03T06:09:00.0000000+00:00
P01330,433677.53,5740649.15,67.101,2026-03-03T06:10:00.0000000+00:00
P01331,468673.76,5793472.83,15.593,2026-03-03T06:11:00.0000000+00:00
P01332,465484.04,5743610.34,38.743,2026-03-03T06:12:00.0000000+00:00
P01333,423424.40,5784921.67,1.870,2026-03-03T06:13:00.0000000+00:00
P01334,416448.03,5791409.45,63.672,2026-03-03T06:14:00.0000000+00:00
P01335,428026.35,5792460.38,68.583,2026-03-03T06:15:00.0000000+00:00
P01336,409810.84,5793023.66,77.619,2026-03-03T06:16:00.0000000+00:00
P01337,469293.57,5710650.19,31.564,2026-03-03T06:17:00.0000000+00:00
P01338,478444.59,5701759.08,46.464,2026-03-03T06:18:00.0000000+00:00
P01339,490820.65,5751934.53,89.715,2026-03-03T06:19:00.0000000+00:00
P01340,418690.23,5705580.26,50.818,2026-03-03T06:20:00.0000000+00:00
P01341,466924.27,5729072.85,22.573,2026-03-03T06:21:00.0000000+00:00
P01342,481296.56,5754155.22,88.446,2026-03-03T06:22:00.0000000+00:00
P01343,476434.96,5768789.34,59.111,2026-03-03T06:23:00.0000000+00:00
P01344,465470.19,5783914.45,42.101,2026-03-03T06:24:00.0000000+00:00
P01345,406463.56,5785770.21,43.630,2026-03-03T06:25:00.0000000+00:00
P01346,456374.43,5701179.28,47.073,2026-03-03T06:26:00.0000000+00:00
P01347,427382.93,5735442.44,24.951,2026-03-03T06:27:00.0000000+00:00
P01348,492312.67,5766985.07,69.025,2026-03-03T06:28:00.0000000+00:00
P01349,402788.83,5756899.94,54.366,2026-03-03T06:29:00.0000000+00:00
P01350,497920.20,5779909.18,70.682,2026-03-03T06:30:00.0000000+00:00
P01351,471550.59,5708879.91,59.556,2026-03-03T06:31:00.0000000+00:00
P01352,443515.47,5743730.61,6.734,2026-03-03T06:32:00.0000000+00:00
P01353,475707.21,5791778.88,48.795,2026-03-03T06:33:00.0000000+00:00
P01354,443175.99,5779116.83,16.641,2026-03-03T06:34:00.0000000+00:00
P01355,406127.61,5782279.64,27.319,2026-03-03T06:35:00.0000000+00:00
P01356,427391.08,5714482.67,65.676,2026-03-03T06:36:00.0000000+00:00
P01357,486256.01,5701261.11,57.295,2026-03-03T06:37:00.0000000+00:00
P01358,458856.41,5776163.83,16.397,2026-03-03T06:38:00.0000000+00:00
P01359,444846.09,5767250.00,68.795,2026-03-03T06:39:00.0000000+00:00
P01360,489115.88,5741194.44,76.046,2026-03-03T06:40:00.0000000+00:00
P01361,473368.78,5716727.11,30.991,2026-03-03T06:41:00.0000000+00:00
P01362,458950.08,5748145.24,2.524,2026-03-03T06:42:00.0000000+00:00
P01363,478262.31,5735499.49,21.773,2026-03-03T06:43:00.0000000+00:00
P01364,488028.22,5743220.42,17.217,2026-03-03T06:44:00.0000000+00:00
P01365,464714.27,5732733.34,70.845,2026-03-03T06:45:00.0000000+00:00
P01366,426429.41,5716183.96,34.847,2026-03-03T06:46:00.0000000+00:00
P01367,412781.47,5707205.77,22.102,2026-03-03T06:47:00.0000000+00:00
P01368,491594.20,5706619.14,19.438,2026-03-03T06:48:00.0000000+00:00
P01369,444026.39,5764038.63,50.623,2026-03-03T06:49:00.0000000+00:00
P01370,461428.30,5759254.94,42.070,2026-03-03T06:50:00.0000000+00:00
P01371,466368.23,5730405.63,87.609,2026-03-03T06:51:00.0000000+00:00
P01372,436312.81,5793870.50,33.772,2026-03-03T06:52:00.0000000+00:00
P01373,470150.10,5798143.32,45.990,2026-03-03T06:53:00.0000000+00:00
P01374,415131.49,5704881.88,81.385,2026-03-03T06:54:00.0000000+00:00
P01375,420482.62,5784907.53,31.071,2026-03-03T06:55:00.0000000+00:00
P01376,425508.17,5700040.00,9.005,2026-03-03T06:56:00.0000000+00:00
P01377,479819.27,5722966.45,70.404,2026-03-03T06:57:00.0000000+00:00
P01378,450027.93,5702681.86,84.456,2026-03-03T06:58:00.0000000+00:00
P01379,464197.28,5779883.60,71.970,2026-03-03T06:59:00.0000000+00:00
P01380,402208.77,5733064.91,38.351,2026-03-03T07:00:00.0000000+00:00
P01381,476047.82,5746465.86,22.190,2026-03-03T07:01:00.0000000+00:00
P01382,477196.70,5700274.97,47.229,2026-03-03T07:02:00.0000000+00:00
P01383,476048.69,5771518.64,34.976,2026-03-03T07:03:00.0000000+00:00
P01384,435903.33,5768902.39,80.067,2026-03-03T07:04:00.0000000+00:00
P01385,427256.65,5737961.02,88.331,2026-03-03T07:05:00.0000000+00:00
P01386,467458.87,5784827.87,62.959,2026-03-03T07:06:00.0000000+00:00
P01387,494008.63,5768061.83,8.236,2026-03-03T07:07:00.0000000+00:00
P01388,445418.66,5775256.56,75.103,2026-03-03T07:08:00.0000000+00:00
P01389,425571.37,5738724.35,50.094,2026-03-03T07:09:00.0000000+00:00
P01390,466232.36,5792823.39,53.599,2026-03-03T07:10:00.0000000+00:00
P01391,481058.74,5772127.67,27.651,2026-03-03T07:11:00.0000000+00:00
P01392,438147.88,5799849.75,63.755,2026-03-03T07:12:00.0000000+00:00
P01393,429579.52,5724076.45,84.230,2026-03-03T07:13:00.0000000+00:00
P01394,431494.70,5781079.27,69.601,2026-03-03T07:14:00.0000000+00:00
P01395,494435.32,5732083.75,19.327,2026-03-03T07:15:00.0000000+00:00
P01396,403148.54,5703821.08,2.353,2026-03-03T07:16:00.0000000+00:00
P01397,451525.78,5736414.10,16.959,2026-03-03T07:17:00.0000000+00:00
P01398,410527.50,5767402.63,5.036,2026-03-03T07:18:00.0000000+00:00
P01399,485384.20,5743036.69,7.891,2026-03-03T07:19:00.0000000+00:00
P01400,478878.53,5796870.12,65.981,2026-03-03T07:20:00.0000000+00:00
P01401,433093.62,5766618.67,65.161,2026-03-03T07:21:00.0000000+00:00
P01402,471689.21,5749639.88,84.154,2026-03-03T07:22:00.0000000+00:00
P01403,486655.21,5751589.85,15.273,2026-03-03T07:23:00.0000000+00:00
P01404,492703.31,5726192.28,80.006,2026-03-03T07:24:00.0000000+00:00
P01405,489747.33,5746073.14,26.491,2026-03-03T07:25:00.0000000+00:00
P01406,438487.39,5705623.38,69.559,2026-03-03T07:26:00.0000000+00:00
P01407,429354.43,5777625.51,82.843,2026-03-03T07:27:00.0000000+00:00
P01408,454034.96,5727260.27,74.868,2026-03-03T07:28:00.0000000+00:00
P01409,437535.93,5736418.69,17.414,2026-03-03T07:29:00.0000000+00:00
P01410,471934.04,5772799.66,69.390,2026-03-03T07:30:00.0000000+00:00
P01411,470031.56,5792253.00,45.542,2026-03-03T07:31:00.0000000+00:00
P01412,409869.48,5744427.95,50.735,2026-03-03T07:32:00.0000000+00:00
P01413,449727.41,5739698.41,66.933,2026-03-03T07:33:00.0000000+00:00
P01414,473355.62,5750296.59,69.354,2026-03-03T07:34:00.0000000+00:00
P01415,412709.68,5720187.64,59.723,2026-03-03T07:35:00.0000000+00:00
P01416,483179.63,5766145.38,73.345,2026-03-03T07:36:00.0000000+00:00
P01417,492112.53,5746433.73,15.347,2026-03-03T07:37:00.0000000+00:00
P01418,442379.41,5738019.62,17.779,2026-03-03T07:38:00.0000000+00:00
P01419,401758.30,5730309.79,83.151,2026-03-03T07:39:00.0000000+00:00
P01420,488707.10,5779833.56,79.812,2026-03-03T07:40:00.0000000+00:00
P01421,434031.45,5782012.72,11.924,2026-03-03T07:41:00.0000000+00:00
P01422,407447.11,5760138.05,44.208,2026-03-03T07:42:00.0000000+00:00
P01423,446882.00,5744530.15,15.352,2026-03-03T07:43:00.0000000+00:00
P01424,497431.49,5749179.42,56.362,2026-03-03T07:44:00.0000000+00:00
P01425,441993.03,5770704.51,44.705,2026-03-03T07:45:00.0000000+00:00
P01426,454697.35,5765722.65,35.719,2026-03-03T07:46:00.0000000+00:00
P01427,452718.70,5729492.45,49.086,2026-03-03T07:47:00.0000000+00:00
P01428,417772.96,5780394.09,29.923,2026-03-03T07:48:00.0000000+00:00
P01429,470581.73,5793878.44,53.379,2026-03-03T07:49:00.0000000+00:00
P01430,432082.91,5783292.45,27.087,2026-03-03T07:50:00.0000000+00:00
P01431,421696.56,5761190.89,45.144,2026-03-03T07:51:00.0000000+00:00
P01432,455128.81,5761304.72,56.466,2026-03-03T07:52:00.0000000+00:00
P01433,405743.51,5794506.40,22.658,2026-03-03T07:53:00.0000000+00:00
P01434,455851.32,5771095.78,72.767,2026-03-03T07:54:00.0000000+00:00
P01435,476622.10,5775939.27,29.472,2026-03-03T07:55:00.0000000+00:00
P01436,488678.06,5740124.20,21.989,2026-03-03T07:56:00.0000000+00:00
P01437,447494.28,5746119.65,48.508,2026-03-03T07:57:00.0000000+00:00
P01438,431029.98,5710294.47,34.075,2026-03-03T07:58:00.0000000+00:00
P01439,443410.91,5767252.17,80.975,2026-03-03T07:59:00.0000000+00:00
P01440,437640.43,5775962.84,11.403,2026-03-03T08:00:00.0000000+00:00
P01441,438464.27,5748621.14,75.558,2026-03-03T08:01:00.0000000+00:00
P01442,406507.84,5727889.95,83.963,2026-03-03T08:02:00.0000000+00:00
P01443,419699.89,5778202.20,42.824,2026-03-03T08:03:00.0000000+00:00
P01444,466478.29,5771246.68,75.415,2026-03-03T08:04:00.0000000+00:00
P01445,480002.71,5717037.42,74.805,2026-03-03T08:05:00.0000000+00:00
P01446,423001.63,5715121.05,24.270,2026-03-03T08:06:00.0000000+00:00
P01447,402268.16,5714142.54,36.538,2026-03-03T08:07:00.0000000+00:00
P01448,479669.47,5798586.70,87.000,2026-03-03T08:08:00.0000000+00:00
P01449,419394.17,5795983.93,16.836,2026-03-03T08:09:00.0000000+00:00
P01450,469123.70,5742927.07,30.126,2026-03-03T08:10:00.0000000+00:00
P01451,438856.63,5701872.47,65.299,2026-03-03T08:11:00.0000000+00:00
P01452,481244.13,5762334.51,16.303,2026-03-03T08:12:00.0000000+00:00
P01453,468285.12,5788634.17,79.365,2026-03-03T08:13:00.0000000+00:00
P01454,442915.09,5773430.16,20.656,2026-03-03T08:14:00.0000000+00:00
P01455,484614.29,5745137.31,32.574,2026-03-03T08:15:00.0000000+00:00
P01456,484080.95,5782932.01,13.767,2026-03-03T08:16:00.0000000+00:00
P01457,451993.32,5775325.68,80.838,2026-03-03T08:17:00.0000000+00:00
P01458,437718.68,5799499.65,22.058,2026-03-03T08:18:00.0000000+00:00
P01459,495004.51,5781372.06,57.249,2026-03-03T08:19:00.0000000+00:00
P01460,439244.21,5740848.36,56.430,2026-03-03T08:20:00.0000000+00:00
P01461,484786.49,5777324.04,60.227,2026-03-03T08:21:00.0000000+00:00
P01462,447429.66,5796535.11,58.563,2026-03-03T08:22:00.0000000+00:00
